label href,label src,name,type_id,city,zipcode,active,name href
https://untappd.com/venue/7061923,https://ss3.4sqi.net/img/categories_v2/shops/market_bg_512.png,Les Halles de Bacalan,1,Bordeaux,33000,TRUE,https://untappd.com/v/les-halles-de-bacalan/7061923
https://untappd.com/venue/3588658,https://ss3.4sqi.net/img/categories_v2/shops/market_bg_512.png,Marché des Chartrons,5,Bordeaux,33000,TRUE,https://untappd.com/venue/3588658
https://untappd.com/venue/7125214,https://ss3.4sqi.net/img/categories_v2/shops/market_bg_512.png,Marché Noel,5,Bordeaux,33000,TRUE,https://untappd.com/venue/7125214
https://untappd.com/venue/5592211,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_bg_512.png,Void,5,Bordeaux,33000,TRUE,https://untappd.com/venue/5592211
https://untappd.com/venue/4895587,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_512.png,Parc Bordelais,5,Bordeaux,33000,TRUE,https://untappd.com/venue/4895587
https://untappd.com/venue/8131978,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_512.png,Parc aux Angéliques,5,Bordeaux,33000,TRUE,https://untappd.com/venue/8131978
https://untappd.com/venue/10899974,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_bg_512.png,Parc des sports Saint-Michel,5,Bordeaux,33000,TRUE,https://untappd.com/venue/10899974
https://untappd.com/venue/5434742,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_bg_512.png,Guinguette Chez Alriq,1,Bordeaux,33000,TRUE,https://untappd.com/venue/5434742
https://untappd.com/venue/7017656,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Les BeRThoM,1,Bordeaux,33000,TRUE,https://untappd.com/v/les-berthom/7017656
https://untappd.com/venue/1149835,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Houses of Parliament,1,Bordeaux,33000,TRUE,https://untappd.com/v/the-houses-of-parliament/1149835
https://untappd.com/venue/626893,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Charles Dickens Pub,1,Bordeaux,33000,TRUE,https://untappd.com/v/the-charles-dickens-pub/626893
https://untappd.com/venue/771554,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Sweeney Todd's,1,Bordeaux,33000,TRUE,https://untappd.com/v/sweeney-todds/771554
https://untappd.com/venue/233669,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Sherlock Holmes,1,Bordeaux,33000,TRUE,https://untappd.com/v/the-sherlock-holmes/233669
https://untappd.com/venue/4881797,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Starfish Pub,1,Bordeaux,33000,TRUE,https://untappd.com/venue/4881797
https://untappd.com/venue/1506447,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Dog And Duck,1,Bordeaux,33000,TRUE,https://untappd.com/venue/1506447
https://untappd.com/venue/3023661,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Market Tavern,1,Bordeaux,33000,TRUE,https://untappd.com/venue/3023661
