label href,label src,name,name href,type_id,city,active,zipcode
https://untappd.com/venue/6999253,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Oh My Biche,https://untappd.com/venue/6999253,1,Rennes,TRUE,35000
https://untappd.com/venue/2463101,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Gazoline,https://untappd.com/venue/2463101,1,Rennes,TRUE,35000
https://untappd.com/venue/1918956,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,The Westport Inn,https://untappd.com/venue/1918956,1,Rennes,TRUE,35000
https://untappd.com/venue/3217042,https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_bg_512.png,BDS,https://untappd.com/venue/3217042,1,Rennes,TRUE,35000
https://untappd.com/venue/6206670,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Bistrot l'Arrivée,https://untappd.com/venue/6206670,1,Rennes,TRUE,35000
https://untappd.com/venue/2951548,https://ss3.4sqi.net/img/categories_v2/food/winery_bg_512.png,Hibou Grand Duc,https://untappd.com/venue/2951548,1,Rennes,TRUE,35000
https://untappd.com/venue/1676542,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Winch Pub,https://untappd.com/venue/1676542,1,Roscoff ,TRUE,29680
https://untappd.com/venue/3538992,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Fût Chantant,https://untappd.com/venue/3538992,1,Saint-Brieuc ,TRUE,22000
https://untappd.com/venue/3394217,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Square Café,https://untappd.com/venue/3394217,1,Saint-Cast-le-Guildo ,TRUE,22380
https://untappd.com/venue/76535,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Maryland's Pub,https://untappd.com/venue/76535,1,Saint-Cast-le-Guildo ,TRUE,22380
https://untappd.com/venue/1916007,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Goëlette,https://untappd.com/venue/1916007,1,Saint-Jacut-de-la-Mer ,TRUE,22750
https://untappd.com/venue/102598,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Belle Époque,https://untappd.com/venue/102598,1,Saint-Malo,TRUE,35400
https://untappd.com/venue/6634139,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,La Fabrique,https://untappd.com/venue/6634139,1,Saint-Malo,TRUE,35400
https://untappd.com/venue/6175613,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Bar de la Ville Huchet,https://untappd.com/venue/6175613,1,Saint-Malo,TRUE,35400
https://untappd.com/venue/95579,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L'Alambic,https://untappd.com/venue/95579,1,Saint-Malo,TRUE,35400
https://untappd.com/venue/1489081,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L'equinoxial,https://untappd.com/venue/1489081,1,Saint-Malo,TRUE,35400
https://untappd.com/venue/3234526,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Le Cunningham's,https://untappd.com/venue/3234526,1,Saint-Malo,TRUE,35400
https://untappd.com/venue/1829461,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,Bar L'Aviso,https://untappd.com/venue/1829461,1,Saint-Malo,TRUE,35400
https://untappd.com/venue/4151395,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_bg_512.png,L'Alchimiste,https://untappd.com/venue/4151395,1,Saint-Malo,TRUE,35400
